CVE ID,Description,Published Date,Last Modified Date
CVE-1999-0023,"Local user gains root privileges via buffer overflow in rdist, via lookup() function.",1996-07-24T04:00:00.000,2022-08-17T07:15:08.357
CVE-1999-0135,admintool in Solaris allows a local user to write to arbitrary files and gain root access.,1996-07-25T04:00:00.000,2022-08-17T07:15:11.697
CVE-1999-0136,Kodak Color Management System (KCMS) on Solaris allows a local user to write to arbitrary files and gain root access.,1996-07-31T04:00:00.000,2022-08-17T07:15:11.750
CVE-1999-0335,Rejected reason: DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: CVE-1999-0032. Reason: This candidate is a duplicate of CVE-1999-0032. Notes: All CVE users should reference CVE-1999-0032 instead of this candidate. All references and descriptions in this candidate have been removed to prevent accidental usage,1996-08-01T04:00:00.000,2023-11-07T01:54:57.050
CVE-1999-1413,"Solaris 2.4 before kernel jumbo patch -35 allows set-gid programs to dump core even if the real user id is not in the set-gid group, which allows local users to overwrite or create files at higher privileges by causing a core dump, e.g. through dmesg.",1996-08-03T04:00:00.000,2018-10-30T16:26:22.170
CVE-1999-0134,vold in Solaris 2.x allows local users to gain root access.,1996-08-06T04:00:00.000,2008-09-09T12:33:49.273
CVE-1999-0133,fm_fls license server for Adobe Framemaker allows local users to overwrite arbitrary files and gain root access.,1996-08-14T04:00:00.000,2022-08-17T07:15:11.643
CVE-1999-0132,"Expreserve, as used in vi and ex, allows local users to overwrite arbitrary files and gain root access.",1996-08-15T04:00:00.000,2018-10-30T16:26:22.170
CVE-1999-0085,Buffer overflow in rwhod on AIX and other operating systems allows remote attackers to execute arbitrary code via a UDP packet with a long hostname.,1996-08-21T04:00:00.000,2018-05-03T01:29:01.600
CVE-1999-1187,Pine before version 3.94 allows local users to gain privileges via a symlink attack on a lockfile that is created when a user receives new mail.,1996-08-26T04:00:00.000,2017-12-19T02:29:03.190
CVE-1999-1309,Sendmail before 8.6.7 allows local users to gain root access via a large value in the debug (-d) command line option.,1996-08-30T04:00:00.000,2017-10-10T01:29:05.483
CVE-1999-0324,ppl program in HP-UX allows local users to create root files through symlinks.,1996-09-01T04:00:00.000,2008-09-09T12:34:17.413
CVE-1999-1252,Vulnerability in a certain system call in SCO UnixWare 2.0.x and 2.1.0 allows local users to access arbitrary files and gain root privileges.,1996-09-04T04:00:00.000,2017-12-19T02:29:05.627
CVE-1999-0131,Buffer overflow and denial of service in Sendmail 8.7.5 and earlier through GECOS field gives root access to local users.,1996-09-11T04:00:00.000,2008-09-09T12:33:49.070
CVE-1999-1383,"(1) bash before 1.14.7, and (2) tcsh 6.05 allow local users to gain privileges via directory names that contain shell metacharacters (` back-tick), which can cause the commands enclosed in the directory name to be executed when the shell expands filenames using the \w option in the PS1 variable.",1996-09-13T04:00:00.000,2016-10-18T02:03:52.327
CVE-1999-1295,"Transarc DCE Distributed File System (DFS) 1.1 for Solaris 2.4 and 2.5 does not properly initialize the grouplist for users who belong to a large number of groups, which could allow those users to gain access to resources that are protected by DFS.",1996-09-17T04:00:00.000,2017-12-19T02:29:07.597
CVE-1999-0116,"Denial of service when an attacker sends many SYN packets to create multiple connections without ever sending an ACK to complete the connection, aka SYN flood.",1996-09-19T04:00:00.000,2008-09-09T12:33:46.977
CVE-1999-0961,HPUX sysdiag allows local users to gain root privileges via a symlink attack during log file creation.,1996-09-21T04:00:00.000,2016-10-18T02:00:02.150
CVE-1999-0206,MIME buffer overflow in Sendmail 8.8.0 and 8.8.1 gives root access.,1996-10-01T04:00:00.000,2022-08-17T07:15:13.877
CVE-1999-0246,HP Remote Watch allows a remote user to gain root access.,1996-10-01T04:00:00.000,2022-08-17T07:15:14.950
CVE-1999-0308,HP-UX gwind program allows users to modify arbitrary files.,1996-10-01T04:00:00.000,2008-09-09T12:34:16.197
CVE-1999-0319,Buffer overflow in xmcd 2.1 allows local users to gain access through a user resource setting.,1996-10-01T04:00:00.000,2022-08-17T08:15:09.657
CVE-1999-0234,Bash treats any character with a value of 255 as a command separator.,1996-10-08T04:00:00.000,2022-08-17T07:15:14.407
CVE-1999-0075,PASV core dump in wu-ftpd daemon when attacker uses a QUOTE PASV command after specifying a username and password.,1996-10-16T04:00:00.000,2008-09-09T12:33:40.353
CVE-1999-0032,"Buffer overflow in lpr, as used in BSD-based systems including Linux, allows local users to execute arbitrary code as root via a long -C (classification) command line option.",1996-10-25T04:00:00.000,2008-09-09T12:33:35.867
CVE-1999-0277,The WorkMan program can be used to overwrite any file to get root access.,1996-10-28T05:00:00.000,2022-08-17T07:15:15.877
CVE-1999-1384,"Indigo Magic System Tour in the SGI system tour package (systour) for IRIX 5.x through 6.3 allows local users to gain root privileges via a Trojan horse .exitops program, which is called by the inst command that is executed by the RemoveSystemTour program.",1996-10-30T05:00:00.000,2016-10-18T02:03:53.500
CVE-1999-0311,fpkg2swpk in HP-UX allows local users to gain root access.,1996-11-01T05:00:00.000,2008-09-09T12:34:16.413
CVE-1999-0336,Buffer overflow in mstm in HP-UX allows local users to gain root access.,1996-11-01T05:00:00.000,2022-08-17T08:15:09.917
CVE-1999-1161,Vulnerability in ppl in HP-UX 10.x and earlier allows local users to gain root privileges by forcing ppl to core dump.,1996-11-03T05:00:00.000,2024-02-14T01:17:43.863
CVE-1999-0130,Local users can start Sendmail in daemon mode and gain root privileges.,1996-11-16T05:00:00.000,2008-09-09T12:33:49.007
CVE-1999-1221,dxchpwd in Digital Unix (OSF/1) 3.x allows local users to modify arbitrary files via a symlink attack on the dxchpwd.log file.,1996-11-17T05:00:00.000,2017-12-19T02:29:03.957
CVE-1999-1099,Kerberos 4 allows remote attackers to obtain sensitive information via a malformed UDP packet that generates an error string that inadvertently includes the realm name and the last user.,1996-11-22T05:00:00.000,2017-10-10T01:29:02.047
CVE-1999-1240,Buffer overflow in cddbd CD database server allows remote attackers to execute arbitrary commands via a long log message.,1996-11-26T05:00:00.000,2017-12-19T02:29:04.957
CVE-1999-0050,Buffer overflow in HP-UX newgrp program.,1996-12-01T05:00:00.000,2022-08-17T07:15:09.737
CVE-1999-0044,fsdump command in IRIX allows local users to obtain root access by modifying sensitive files.,1996-12-03T05:00:00.000,2008-09-09T12:33:36.743
CVE-1999-0129,Sendmail allows local users to write to a file and gain group permissions via a .forward or :include: file.,1996-12-03T05:00:00.000,2022-08-17T06:15:10.900
CVE-1999-0043,"Command execution via shell metachars in INN daemon (innd) 1.5 using ""newgroup"" and ""rmgroup"" control messages, and others.",1996-12-04T05:00:00.000,2024-08-01T20:35:06.103
CVE-1999-1401,Vulnerability in Desktop searchbook program in IRIX 5.0.x through 6.2 sets insecure permissions for certain user files (iconbook and searchbook).,1996-12-05T05:00:00.000,2008-09-05T20:19:26.070
CVE-1999-0045,List of arbitrary files on Web host via nph-test-cgi script.,1996-12-10T05:00:00.000,2022-08-17T07:15:09.487
CVE-1999-0096,Sendmail decode alias can be used to overwrite sensitive files.,1996-12-10T05:00:00.000,2008-09-09T12:33:41.883
CVE-1999-0101,"Buffer overflow in AIX and Solaris ""gethostbyname"" library call allows root access through corrupt DNS host names.",1996-12-10T05:00:00.000,2008-09-09T12:33:45.460
CVE-1999-0297,Buffer overflow in Vixie Cron library up to version 3.0 allows local users to obtain root access via a long environmental variable.,1996-12-12T05:00:00.000,2022-08-17T08:15:09.077
CVE-1999-1089,Buffer overflow in chfn command in HP-UX 9.X through 10.20 allows local users to gain privileges via a long command line argument.,1996-12-13T05:00:00.000,2017-07-11T01:29:00.867
CVE-1999-0128,"Oversized ICMP ping packets can result in a denial of service, aka Ping o' Death.",1996-12-18T05:00:00.000,2022-08-17T07:15:11.577
CVE-1999-0127,swinstall and swmodify commands in SD-UX package in HP-UX systems allow local users to create or overwrite arbitrary files to gain root access.,1996-12-19T05:00:00.000,2022-08-17T07:15:11.523
CVE-1999-1385,Buffer overflow in ppp program in FreeBSD 2.1 and earlier allows local users to gain privileges via a long HOME environment variable.,1996-12-19T05:00:00.000,2016-10-18T02:03:54.673
CVE-1999-1026,aspppd on Solaris 2.5 x86 allows local users to modify arbitrary files and gain root privileges via a symlink attack on the /tmp/.asppp.fifo file.,1996-12-20T05:00:00.000,2016-10-18T02:00:22.870
CVE-1999-0260,The jj CGI program allows command execution via shell metacharacters.,1996-12-24T05:00:00.000,2022-08-17T07:15:15.290
CVE-1999-1251,Vulnerability in direct audio user space code on HP-UX 10.20 and 10.10 allows local users to cause a denial of service.,1996-12-24T05:00:00.000,2017-12-19T02:29:05.567
CVE-1999-0100,"Remote access in AIX innd 1.5.1, using control messages.",1997-01-01T05:00:00.000,2022-08-17T07:15:11.050
CVE-1999-0163,"In older versions of Sendmail, an attacker could use a pipe character to execute root commands.",1997-01-01T05:00:00.000,2022-08-17T10:15:11.120
CVE-1999-0166,"NFS allows users to use a ""cd .."" command to access other directories besides the exported file system.",1997-01-01T05:00:00.000,2022-08-17T07:15:12.717
CVE-1999-0170,"Remote attackers can mount an NFS file system in Ultrix or OSF, even if it is denied on the access list.",1997-01-01T05:00:00.000,2022-08-17T10:15:11.237
CVE-1999-0171,Denial of service in syslog by sending it a large number of superfluous messages.,1997-01-01T05:00:00.000,2022-08-17T10:15:11.293
CVE-1999-0173,FormMail CGI program can be used by web servers other than the host server that the program resides on.,1997-01-01T05:00:00.000,2022-08-17T07:15:13.070
CVE-1999-0178,Buffer overflow in the win-c-sample program (win-c-sample.exe) in the WebSite web server 1.1e allows remote attackers to execute arbitrary code via a long query string.,1997-01-01T05:00:00.000,2017-10-10T01:29:00.513
CVE-1999-0179,"Windows NT crashes or locks up when a Samba client executes a ""cd .."" command on a file share.",1997-01-01T05:00:00.000,2023-11-07T01:54:55.627
CVE-1999-0180,in.rshd allows users to login with a NULL username and execute commands.,1997-01-01T05:00:00.000,2022-08-17T10:15:11.343
CVE-1999-0201,"A quote cwd command on FTP servers can reveal the full path of the home directory of the ""ftp"" user.",1997-01-01T05:00:00.000,2022-08-17T10:15:11.493
CVE-1999-0202,"The GNU tar command, when used in FTP sessions, may allow an attacker to execute arbitrary commands.",1997-01-01T05:00:00.000,2022-08-17T10:15:11.803
CVE-1999-0204,"Sendmail 8.6.9 allows remote attackers to execute root commands, using ident.",1997-01-01T05:00:00.000,2022-08-17T07:15:13.777
CVE-1999-0217,Malicious option settings in UDP packets could force a reboot in SunOS 4.1.3 systems.,1997-01-01T05:00:00.000,2022-08-17T07:15:14.097
CVE-1999-0236,ScriptAlias directory in NCSA and Apache httpd allowed attackers to read CGI programs.,1997-01-01T05:00:00.000,2022-08-17T07:15:14.527
CVE-1999-0249,Windows NT RSHSVC program allows remote users to execute arbitrary commands.,1997-01-01T05:00:00.000,2022-08-17T10:15:12.187
CVE-1999-0251,Denial of service in talk program allows remote attackers to disrupt a user's display.,1997-01-01T05:00:00.000,2022-08-17T10:15:12.240
CVE-1999-0252,Buffer overflow in listserv allows arbitrary command execution.,1997-01-01T05:00:00.000,2022-08-17T10:15:12.293
CVE-1999-0253,IIS 3.0 with the iis-fix hotfix installed allows remote intruders to read source code for ASP programs by using a %2e instead of a . (dot) in the URL.,1997-01-01T05:00:00.000,2022-08-17T06:15:12.670
CVE-1999-0265,ICMP redirect messages may crash or lock up a host.,1997-01-01T05:00:00.000,2023-11-07T01:54:56.477
CVE-1999-0274,Denial of service in Windows NT DNS servers through malicious packet which contains a response to a query that wasn't made.,1997-01-01T05:00:00.000,2022-08-17T07:15:15.700
CVE-1999-0345,Jolt ICMP attack causes a denial of service in Windows 95 and Windows NT systems.,1997-01-01T05:00:00.000,2022-08-17T06:15:13.600
CVE-1999-0496,"A Windows NT 4.0 user can gain administrative rights by forcing NtOpenProcessToken to succeed regardless of the user's permissions, aka GetAdmin.",1997-01-01T05:00:00.000,2023-11-07T01:54:58.570
CVE-1999-0499,NETBIOS share information may be published through SNMP registry keys in NT.,1997-01-01T05:00:00.000,2022-08-17T10:15:12.603
CVE-1999-0503,A Windows NT local user or administrator account has a guessable password.,1997-01-01T05:00:00.000,2022-08-17T08:15:13.310
CVE-1999-0504,"A Windows NT local user or administrator account has a default, null, blank, or missing password.",1997-01-01T05:00:00.000,2022-08-17T08:15:13.360
CVE-1999-0510,A router or firewall allows source routed packets from arbitrary hosts.,1997-01-01T05:00:00.000,2022-08-17T10:15:12.810
CVE-1999-0511,IP forwarding is enabled on a machine which is not a router or firewall.,1997-01-01T05:00:00.000,2022-08-17T10:15:12.857
CVE-1999-0517,"An SNMP community name is the default (e.g. public), null, or missing.",1997-01-01T05:00:00.000,2022-08-17T08:15:13.707
CVE-1999-0518,A NETBIOS/SMB share password is guessable.,1997-01-01T05:00:00.000,2022-08-17T08:15:13.753
CVE-1999-0519,"A NETBIOS/SMB share password is the default, null, or missing.",1997-01-01T05:00:00.000,2022-08-17T08:15:13.810
CVE-1999-0521,An NIS domain name is easily guessable.,1997-01-01T05:00:00.000,2022-08-17T06:15:15.533
CVE-1999-0525,IP traceroute is allowed from arbitrary hosts.,1997-01-01T05:00:00.000,2022-08-17T10:15:12.960
CVE-1999-0534,"A Windows NT user has inappropriate rights or privileges, e.g. Act as System, Add Workstation, Backup, Change System Time, Create Pagefile, Create Permanent Object, Create Token Name, Debug, Generate Security Audit, Increase Priority, Increase Quota, Load Driver, Lock Memory, Profile Single Process, Remote Shutdown, Replace Process Token, Restore, System Environment, Take Ownership, or Unsolicited Input.",1997-01-01T05:00:00.000,2022-08-17T10:15:13.107
