Vuln ID,Summary,CVSS Severity,Link
CVE-2023-51489,"Cross-Site Request Forgery (CSRF) vulnerability in Automattic, Inc. Crowdsignal Dashboard – Polls, Surveys & more.This issue affects Crowdsignal Dashboard – Polls, Surveys & more: from n/a through 3.0.11.","March 15, 2024; 9:15:49 PM -0400",https://nvd.nist.gov/vuln/detail/CVE-2023-51489
CVE-2023-51407,Cross-Site Request Forgery (CSRF) vulnerability in Rocket Elements Split Test For Elementor.This issue affects Split Test For Elementor: from n/a through 1.6.9.,"March 15, 2024; 9:15:48 PM -0400",https://nvd.nist.gov/vuln/detail/CVE-2023-51407
CVE-2023-7248,"Certain functionality in OpenText Vertica Management console might be prone to bypass via crafted requests. 

The vulnerability would affect one of Vertica’s authentication functionalities by allowing specially crafted requests and sequences. 
This issue impacts the following Vertica Management Console versions:
10.x
11.1.1-24 or lower
12.0.4-18 or lower

Please upgrade to one of the following Vertica Management Console versions:
10.x to upgrade to latest versions from below.
11.1.1-25
12.0.4-19
23.x
24.x","March 15, 2024; 4:15:07 PM -0400",https://nvd.nist.gov/vuln/detail/CVE-2023-7248
CVE-2023-7060,Zephyr OS IP packet handling does not properly drop IP packets arriving on an external interface with a source address equal to 127.0.01 or the destination address.,"March 15, 2024; 3:15:07 PM -0400",https://nvd.nist.gov/vuln/detail/CVE-2023-7060
CVE-2023-51699,"Fluid is an open source Kubernetes-native Distributed Dataset Orchestrator and Accelerator for data-intensive applications. An OS command injection vulnerability within the Fluid project's JuicefsRuntime can potentially allow an authenticated user, who has the authority to create or update the K8s CRD Dataset/JuicefsRuntime, to execute arbitrary OS commands within the juicefs related containers. This could lead to unauthorized access, modification or deletion of data. Users who're using versions < 0.9.3 with JuicefsRuntime should upgrade to v0.9.3.","March 15, 2024; 3:15:06 PM -0400",https://nvd.nist.gov/vuln/detail/CVE-2023-51699
CVE-2023-7017,"Sciener locks' firmware update mechanism do not authenticate or validate firmware updates if passed to the lock through the Bluetooth Low Energy service. A challenge request can be sent to the lock with a command to prepare for an update, rather than an unlock request, allowing an attacker to compromise the device.","March 15, 2024; 1:15:07 PM -0400",https://nvd.nist.gov/vuln/detail/CVE-2023-7017
CVE-2023-7009,"Some Sciener-based locks support plaintext message processing over Bluetooth Low Energy, allowing unencrypted malicious commands to be passed to the lock. These malicious commands, less then 16 bytes in length, will be processed by the lock as if they were encrypted communications. This can be further exploited by an attacker to compromise the lock's integrity.","March 15, 2024; 1:15:07 PM -0400",https://nvd.nist.gov/vuln/detail/CVE-2023-7009
CVE-2023-7007,"Sciener server does not validate connection requests from the GatewayG2, allowing an impersonation attack that provides the attacker the unlockKey field.","March 15, 2024; 1:15:07 PM -0400",https://nvd.nist.gov/vuln/detail/CVE-2023-7007
CVE-2023-7006,"The unlockKey character in a lock using Sciener firmware can be brute forced through repeated challenge requests, compromising the locks integrity.","March 15, 2024; 1:15:07 PM -0400",https://nvd.nist.gov/vuln/detail/CVE-2023-7006
CVE-2023-7004,"The TTLock App does not employ proper verification procedures to ensure that it is communicating with the expected device, allowing for connection to a device that spoofs the MAC address of a lock, which compromises the legitimate locks integrity.","March 15, 2024; 1:15:07 PM -0400",https://nvd.nist.gov/vuln/detail/CVE-2023-7004
CVE-2023-7003,"The AES key utilized in the pairing process between a lock using Sciener firmware and a wireless keypad is not unique, and can be reused to compromise other locks using the Sciener firmware.","March 15, 2024; 1:15:07 PM -0400",https://nvd.nist.gov/vuln/detail/CVE-2023-7003
CVE-2023-6960,"TTLock App virtual keys and settings are only deleted client side, and if preserved, can access the lock after intended deletion.","March 15, 2024; 1:15:07 PM -0400",https://nvd.nist.gov/vuln/detail/CVE-2023-6960
CVE-2023-47699,IBM Sterling Secure Proxy 6.0.3 and 6.1.0 is vulnerable to cross-site scripting. This vulnerability allows users to embed arbitrary JavaScript code in the Web UI thus altering the intended functionality potentially leading to credentials disclosure within a trusted session.  IBM X-Force ID:  270974.,"March 15, 2024; 12:15:08 PM -0400",https://nvd.nist.gov/vuln/detail/CVE-2023-47699
CVE-2023-47147,IBM Sterling Secure Proxy 6.0.3 and 6.1.0 could allow an attacker to overwrite a log message under specific conditions.  IBM X-Force ID:  270598.,"March 15, 2024; 12:15:08 PM -0400",https://nvd.nist.gov/vuln/detail/CVE-2023-47147
CVE-2023-46181,IBM Sterling Secure Proxy 6.0.3 and 6.1.0 allows web pages to be stored locally which can be read by another user on the system.  IBM X-Force ID:  269686.,"March 15, 2024; 12:15:07 PM -0400",https://nvd.nist.gov/vuln/detail/CVE-2023-46181
CVE-2023-51522,Cross-Site Request Forgery (CSRF) vulnerability in Cozmoslabs Paid Member Subscriptions.This issue affects Paid Member Subscriptions: from n/a through 2.10.4.,"March 15, 2024; 11:15:08 AM -0400",https://nvd.nist.gov/vuln/detail/CVE-2023-51522
CVE-2023-51369,Cross-Site Request Forgery (CSRF) vulnerability in SysBasics Customize My Account for WooCommerce.This issue affects Customize My Account for WooCommerce: from n/a through 1.8.3.,"March 15, 2024; 11:15:08 AM -0400",https://nvd.nist.gov/vuln/detail/CVE-2023-51369
CVE-2023-50898,Missing Authorization vulnerability in sirv.Com Sirv.This issue affects Sirv: from n/a through 7.1.2.,"March 15, 2024; 11:15:08 AM -0400",https://nvd.nist.gov/vuln/detail/CVE-2023-50898
CVE-2023-50886,"Cross-Site Request Forgery (CSRF), Incorrect Authorization vulnerability in wpWax Legal Pages.This issue affects Legal Pages: from n/a through 1.3.7.","March 15, 2024; 11:15:08 AM -0400",https://nvd.nist.gov/vuln/detail/CVE-2023-50886
CVE-2023-47162,IBM Sterling Secure Proxy 6.0.3 and 6.1.0 is vulnerable to cross-site scripting. This vulnerability allows users to embed arbitrary JavaScript code in the Web UI thus altering the intended functionality potentially leading to credentials disclosure within a trusted session.  IBM X-Force ID:  270973.,"March 15, 2024; 11:15:07 AM -0400",https://nvd.nist.gov/vuln/detail/CVE-2023-47162
CVE-2023-46182,IBM Sterling Secure Proxy 6.0.3 and 6.1.0 is vulnerable to cross-site scripting. This vulnerability allows users to embed arbitrary JavaScript code in the Web UI thus altering the intended functionality potentially leading to credentials disclosure within a trusted session.  IBM X-Force ID:  269692.,"March 15, 2024; 11:15:07 AM -0400",https://nvd.nist.gov/vuln/detail/CVE-2023-46182
CVE-2023-46179,IBM Sterling Secure Proxy 6.0.3 and 6.1.0 does not set the secure attribute on authorization tokens or session cookies. Attackers may be able to get the cookie values by sending a http:// link to a user or by planting this link in a site the user goes to. The cookie will be sent to the insecure link and the attacker can then obtain the cookie value by snooping the traffic.  IBM X-Force ID:  269683.,"March 15, 2024; 11:15:07 AM -0400",https://nvd.nist.gov/vuln/detail/CVE-2023-46179
CVE-2023-51525,"Cross-Site Request Forgery (CSRF) vulnerability in Veribo, Roland Murg WP Simple Booking Calendar.This issue affects WP Simple Booking Calendar: from n/a through 2.0.8.4.","March 15, 2024; 10:15:07 AM -0400",https://nvd.nist.gov/vuln/detail/CVE-2023-51525
CVE-2023-50861,Cross-Site Request Forgery (CSRF) vulnerability in realmag777 HUSKY – Products Filter for WooCommerce (formerly WOOF).This issue affects HUSKY – Products Filter for WooCommerce (formerly WOOF): from n/a through 1.3.4.3.,"March 15, 2024; 10:15:07 AM -0400",https://nvd.nist.gov/vuln/detail/CVE-2023-50861
CVE-2023-6725,An access-control flaw was found in the OpenStack Designate component where private configuration information including access keys to BIND were improperly made world readable. A malicious attacker with access to any container could exploit this flaw to access sensitive information.,"March 15, 2024; 9:15:06 AM -0400",https://nvd.nist.gov/vuln/detail/CVE-2023-6725
CVE-2023-50677,An issue in NETGEAR-DGND4000 v.1.1.00.15_1.00.15 allows a remote attacker to escalate privileges via the next_file parameter to the /setup.cgi component.,"March 14, 2024; 6:15:22 PM -0400",https://nvd.nist.gov/vuln/detail/CVE-2023-50677
CVE-2023-42286,"There is a PHP file inclusion vulnerability in the template configuration of eyoucms v1.6.4, allowing attackers to execute code or system commands through a carefully crafted malicious payload.","March 14, 2024; 6:15:22 PM -0400",https://nvd.nist.gov/vuln/detail/CVE-2023-42286
CVE-2023-42938,A logic issue was addressed with improved checks. This issue is fixed in iTunes 12.13.1 for Windows. A local attacker may be able to elevate their privileges.,"March 14, 2024; 3:15:49 PM -0400",https://nvd.nist.gov/vuln/detail/CVE-2023-42938
CVE-2023-43490,Incorrect calculation in microcode keying mechanism for some Intel(R) Xeon(R) D Processors with Intel(R) SGX may allow a privileged user to potentially enable information disclosure via local access.,"March 14, 2024; 1:15:51 PM -0400",https://nvd.nist.gov/vuln/detail/CVE-2023-43490
CVE-2023-39368,Protection mechanism failure of bus lock regulator for some Intel(R) Processors may allow an unauthenticated user to potentially enable denial of service via network access.,"March 14, 2024; 1:15:51 PM -0400",https://nvd.nist.gov/vuln/detail/CVE-2023-39368
CVE-2023-38575,Non-transparent sharing of return predictor targets between contexts in some Intel(R) Processors may allow an authorized user to potentially enable information disclosure via local access.,"March 14, 2024; 1:15:51 PM -0400",https://nvd.nist.gov/vuln/detail/CVE-2023-38575
CVE-2023-35191,Uncontrolled resource consumption for some Intel(R) SPS firmware versions may allow a privileged user to potentially enable denial of service via network access.,"March 14, 2024; 1:15:51 PM -0400",https://nvd.nist.gov/vuln/detail/CVE-2023-35191
CVE-2023-32666,On-chip debug and test interface with improper access control in some 4th Generation Intel(R) Xeon(R) Processors when using Intel(R) SGX or Intel(R) TDX may allow a privileged user to potentially enable escalation of privilege via local access.,"March 14, 2024; 1:15:51 PM -0400",https://nvd.nist.gov/vuln/detail/CVE-2023-32666
CVE-2023-32633,Improper input validation in the Intel(R) CSME installer software before version 2328.5.5.0 may allow an authenticated user to potentially enable escalation of privilege via local access.,"March 14, 2024; 1:15:50 PM -0400",https://nvd.nist.gov/vuln/detail/CVE-2023-32633
CVE-2023-32282,Race condition in BIOS firmware for some Intel(R) Processors may allow a privileged user to potentially enable escalation of privilege via local access.,"March 14, 2024; 1:15:50 PM -0400",https://nvd.nist.gov/vuln/detail/CVE-2023-32282
CVE-2023-28746,Information exposure through microarchitectural state after transient execution from some register files for some Intel(R) Atom(R) Processors may allow an authenticated user to potentially enable information disclosure via local access.,"March 14, 2024; 1:15:50 PM -0400",https://nvd.nist.gov/vuln/detail/CVE-2023-28746
CVE-2023-28389,Incorrect default permissions in some Intel(R) CSME installer software before version 2328.5.5.0 may allow an authenticated user to potentially enable escalation of privilege via local access.,"March 14, 2024; 1:15:50 PM -0400",https://nvd.nist.gov/vuln/detail/CVE-2023-28389
CVE-2023-27502,Insertion of sensitive information into log file for some Intel(R) Local Manageability Service software before version 2316.5.1.2 may allow an authenticated user to potentially enable information disclosure via local access.,"March 14, 2024; 1:15:50 PM -0400",https://nvd.nist.gov/vuln/detail/CVE-2023-27502
CVE-2023-22655,Protection mechanism failure in some 3rd and 4th Generation Intel(R) Xeon(R) Processors when using Intel(R) SGX or Intel(R) TDX may allow a privileged user to potentially enable escalation of privilege via local access.,"March 14, 2024; 1:15:49 PM -0400",https://nvd.nist.gov/vuln/detail/CVE-2023-22655
CVE-2023-50168,Pega Platform from 6.x to 8.8.4 is affected by an XXE issue with PDF Generation.,"March 14, 2024; 12:15:49 PM -0400",https://nvd.nist.gov/vuln/detail/CVE-2023-50168
CVE-2023-38536,HTML injection in OpenText™ Exceed Turbo X affecting version 12.5.1. The vulnerability could result in Cross site scripting.,"March 13, 2024; 6:15:08 PM -0400",https://nvd.nist.gov/vuln/detail/CVE-2023-38536
CVE-2023-38535,Use of Hard-coded Cryptographic Key vulnerability in OpenText™ Exceed Turbo X affecting versions 12.5.1 and 12.5.2. The vulnerability could compromise the cryptographic keys.,"March 13, 2024; 6:15:08 PM -0400",https://nvd.nist.gov/vuln/detail/CVE-2023-38535
CVE-2023-38534,Improper authentication vulnerability in OpenText™ Exceed Turbo X affecting versions 12.5.0 and 12.5.1. The vulnerability could allow disclosure of restricted information in unauthenticated RPC.,"March 13, 2024; 6:15:08 PM -0400",https://nvd.nist.gov/vuln/detail/CVE-2023-38534
CVE-2023-50726,"Argo CD is a declarative, GitOps continuous delivery tool for Kubernetes. ""Local sync"" is an Argo CD feature that allows developers to temporarily override an Application's manifests with locally-defined manifests. Use of the feature should generally be limited to highly-trusted users, since it allows the user to bypass any merge protections in git. An improper validation bug allows users who have `create` privileges but not `override` privileges to sync local manifests on app creation. All other restrictions, including AppProject restrictions are still enforced. The only restriction which is not enforced is that the manifests come from some approved git/Helm/OCI source. The bug was introduced in 1.2.0-rc1 when the local manifest sync feature was added. The bug has been patched in Argo CD versions 2.10.3, 2.9.8, and 2.8.12. Users are advised to upgrade. Users unable to upgrade may mitigate the risk of branch protection bypass by removing `applications, create` RBAC access. The only way to eliminate the issue without removing RBAC access is to upgrade to a patched version.","March 13, 2024; 5:15:54 PM -0400",https://nvd.nist.gov/vuln/detail/CVE-2023-50726
CVE-2023-41505,An arbitrary file upload vulnerability in the Add Student's Profile Picture function of Student Enrollment In PHP v1.0 allows attackers to execute arbitrary code via uploading a crafted PHP file.,"March 13, 2024; 5:15:53 PM -0400",https://nvd.nist.gov/vuln/detail/CVE-2023-41505
